Date,ADSK.MX,AMXA.MX,AMXL.MX,ATVI.MX,ACOFN.MX,AIN.MX,ADI.MX,AIRN.MX,ABNB.MX,ANTM.MX,AMT.MX,AME.MX,AMP.MX,ANET.MX,ALGN.MX,ABEVN.MX,APH.MX,AIG.MX,ALLY1.MX,AKAM.MX,AFRM.MX,ALB.MX,ANSS.MX,0QBON.MX,AXTELCPO.MX,AGNC.MX,ARMK.MX,AMC.MX,AC.MX,AA1.MX,AAL.MX,APA.MX,ABMD.MX,AAP.MX,ACLS.MX,ALPEKA.MX,ALFAA.MX,AYX.MX,ACXN.MX,APAMN.MX,AWI.MX,ATKR.MX,ASURB.MX,ATUS.MX,ATOS.MX,ATER.MX,ACCELSAB.MX,AUTLANB.MX,AMSN.MX,2382N.MX
2020-10-28,5181.0,12.376612663269043,12.451786994934082,1682.698974609375,933.5054321289062,3251.016357421875,2646.12646484375,1620.0,,6241.40380859375,4887.572265625,2143.15625,3554.57177734375,1136.5,9705.2998046875,52.81502151489258,1193.2777099609375,658.1878051757812,599.208251953125,2312.2900390625,,2013.913330078125,7475.0,3865.17724609375,7.840000152587891,297.66119384765625,559.3060302734375,57.060001373291016,87.87321472167969,293.96856689453125,232.8699951171875,194.89830017089844,6005.490234375,2517.367431640625,,15.534977912902832,14.460307121276855,,161.7102508544922,655.6754760742188,,497.989990234375,244.06680297851562,566.5999755859375,,,18.0,9.63688850402832,,
2020-10-29,5195.35009765625,12.376612663269043,12.214699745178223,1667.6026611328125,933.5054321289062,3251.016357421875,2646.12646484375,1620.0,,6241.40380859375,4887.572265625,2143.15625,3554.57177734375,1136.5,9211.419921875,52.81502151489258,1193.2777099609375,658.1878051757812,599.3980102539062,2312.2900390625,,2013.913330078125,6680.0,3865.17724609375,7.849999904632568,297.780517578125,559.3060302734375,55.2400016784668,85.95614624023438,293.96856689453125,237.7899932861328,194.89830017089844,5673.2998046875,2517.367431640625,,15.64451789855957,14.340553283691406,,161.7102508544922,655.6754760742188,,497.989990234375,236.8659210205078,564.5,,,18.0,9.559638977050781,,
2020-10-30,5195.35009765625,12.613712310791016,12.24315071105957,1616.61474609375,933.5054321289062,3251.016357421875,2646.12646484375,1620.0,,6241.40380859375,4887.572265625,2143.15625,3554.57177734375,1136.5,9211.419921875,46.07733917236328,1193.2777099609375,658.1878051757812,557.440185546875,2312.2900390625,,2013.913330078125,6680.0,3865.17724609375,7.909999847412109,297.780517578125,559.3060302734375,53.869998931884766,87.212158203125,293.96856689453125,237.74000549316406,194.89830017089844,5421.10986328125,2517.367431640625,,15.793892860412598,14.140962600708008,,161.7102508544922,655.6754760742188,,497.989990234375,239.72279357910156,564.5,,,18.0,9.559638977050781,,
2020-11-03,5195.35009765625,12.700305938720703,12.705156326293945,1629.6116943359375,933.5054321289062,3251.016357421875,2556.78955078125,1620.0,,6241.40380859375,4887.572265625,2143.15625,3554.57177734375,1360.0,9211.419921875,46.07733917236328,1193.2777099609375,696.8859252929688,614.6627807617188,2312.2900390625,,2013.913330078125,6950.0,3865.17724609375,8.029999732971191,294.39886474609375,559.3060302734375,50.150001525878906,85.94670104980469,294.468505859375,238.4600067138672,194.89830017089844,5525.39990234375,2517.367431640625,,15.783934593200684,13.931392669677734,,161.7102508544922,655.6754760742188,,497.989990234375,246.14096069335938,564.5,,,18.0,9.839668273925781,,
2020-11-04,5105.64990234375,12.700305938720703,12.541528701782227,1658.7347412109375,965.5153198242188,3251.016357421875,2630.609375,1675.199951171875,,6752.10986328125,4887.572265625,2143.15625,3554.57177734375,1360.0,9211.419921875,46.07733917236328,1218.091552734375,677.9163208007812,614.6627807617188,2312.2900390625,,2013.913330078125,6950.0,3865.17724609375,7.96999979019165,294.39886474609375,559.3060302734375,49.5,86.68331146240234,277.07037353515625,233.42999267578125,194.89830017089844,5601.75,2517.367431640625,,15.694310188293457,13.931392669677734,,161.7102508544922,655.6754760742188,,497.989990234375,249.95664978027344,564.5,,,18.0,9.916918754577637,,
2020-11-05,5368.6201171875,12.885782241821289,13.068977355957031,1691.8167724609375,965.5153198242188,3251.016357421875,2630.609375,1675.199951171875,,6752.10986328125,4996.8369140625,2143.15625,3554.57177734375,1360.0,9211.419921875,46.07733917236328,1241.691162109375,677.9163208007812,588.4091186523438,2089.570068359375,,2013.913330078125,6950.0,3865.17724609375,8.079999923706055,302.3555908203125,559.3060302734375,48.59000015258789,87.25936889648438,285.06951904296875,240.27000427246094,187.68206787109375,5696.1201171875,2517.367431640625,,15.773977279663086,14.360511779785156,,161.7102508544922,655.6754760742188,,497.989990234375,258.74249267578125,564.5,,,18.0,10.13901138305664,,
2020-11-06,5368.6201171875,12.885782241821289,13.440144538879395,1621.613525390625,965.5153198242188,3251.016357421875,2731.2568359375,1675.199951171875,,6752.10986328125,4996.8369140625,2143.15625,3555.61083984375,1343.75,9211.419921875,46.07733917236328,1241.691162109375,701.4985961914062,588.4091186523438,2089.570068359375,,2013.913330078125,6950.0,3865.17724609375,8.140000343322754,302.3555908203125,559.3060302734375,51.06999969482422,86.48499298095703,296.9682312011719,235.44000244140625,187.68206787109375,5696.1201171875,2517.367431640625,,15.903434753417969,14.580060958862305,,161.7102508544922,655.6754760742188,,497.989990234375,259.9557189941406,564.5,,,18.0,10.283853530883789,,
2020-11-09,5440.5,13.8131685256958,13.723402976989746,1555.6292724609375,965.5153198242188,3251.016357421875,2731.2568359375,1860.0,,6752.10986328125,4996.8369140625,2368.12353515625,3737.75244140625,1355.0,9211.419921875,46.07733917236328,1241.691162109375,781.7403564453125,619.3780517578125,2089.570068359375,,2013.913330078125,6950.0,3865.17724609375,7.989999771118164,302.3555908203125,704.4534301757812,51.34000015258789,87.30658721923828,320.375732421875,271.6300048828125,199.19606018066406,5696.1201171875,2517.367431640625,,15.395560264587402,14.709794998168945,,161.7102508544922,655.6754760742188,,497.989990234375,299.1887512207031,564.5,,,18.0,10.380415916442871,,
2020-11-10,5440.5,13.891263961791992,14.035964012145996,1536.643798828125,965.5153198242188,3251.016357421875,2733.724853515625,1860.0,,6752.10986328125,4996.8369140625,2368.12353515625,3737.75244140625,1355.0,9211.419921875,57.808475494384766,1241.691162109375,776.75830078125,592.5549926757812,2089.570068359375,,2378.716552734375,6950.0,3865.17724609375,8.0600004196167,302.3555908203125,704.4534301757812,76.76000213623047,88.70425415039062,325.96514892578125,254.07000732421875,203.89361572265625,5301.5498046875,2517.367431640625,,15.564852714538574,14.759692192077637,,161.7102508544922,655.6754760742188,,497.989990234375,300.64654541015625,564.5,,,18.0,10.41904067993164,,
2020-11-11,5440.5,13.666739463806152,13.821078300476074,1582.6129150390625,965.5153198242188,3251.016357421875,2733.724853515625,1860.0,,6752.10986328125,4996.8369140625,2392.364501953125,3702.333251953125,1355.0,9211.419921875,57.808475494384766,1241.691162109375,766.7642822265625,592.5549926757812,2089.570068359375,,2378.716552734375,6950.0,3865.17724609375,8.050000190734863,302.3555908203125,704.4534301757812,71.61000061035156,90.50798034667969,326.96502685546875,247.44000244140625,199.89572143554688,5675.25,2517.367431640625,,15.664434432983398,15.438299179077148,,161.7102508544922,655.6754760742188,,497.989990234375,301.7814636230469,564.5,,,18.0,10.399728775024414,,
